Id,Country,A01_interview_date,A03_quest_no,A04_start,A05_end,A06_province,A07_district,A08_ward,A09_village,A11_years_farm,A12_agr_assoc,B_no_membrs,_members_count,B11_remittance_money,B16_years_liv,B17_parents_liv,B18_sp_parents_liv,B19_grand_liv,B20_sp_grand_liv,C01_respondent_roof_type,C02_respondent_wall_type,C03_respondent_floor_type,C04_window_type,C05_buildings_in_compound,C06_rooms,C07_other_buildings,D_no_plots,D_plots_count,E01_water_use,E_no_group_count,E_yes_group_count,E17_no_enough_water,E18_months_no_water,E19_period_use,E20_exper_other,E21_other_meth,E22_res_change,E23_memb_assoc,E24_resp_assoc,E25_fees_water,E26_affect_conflicts,F04_need_money,F05_money_source,F05_money_source_other,F08_emply_lab,F09_du_labour,F10_liv_owned,F10_liv_owned_other,F_liv_count,F12_poultry,F13_du_look_aftr_cows,F14_items_owned,G01_no_meals,G02_months_lack_food,G03_no_food_mitigation,gps:Latitude,gps:Longitude,gps:Altitude,gps:Accuracy,instanceID
258,Moz,07/07/2017,115,2017-07-07T17:50:15.000Z,2017-07-07T18:06:30.000Z,Sofala,Nhamatanda,Lamego,Massequece,40,no,4,4,no,40,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,3,3,yes,,3.0,no,,35.0,yes,no,,no,,no,never,no,,,no,no,['goats'],,1,yes,no,"['radio', 'solar_panel', 'electricity', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['reduce_meals', 'go_forest']",-14.71745811,34.35378321,1276.0,10.0,uuid:a279f8ba-3519-4751-b363-72da36617f3b
259,Moz,09/07/2017,116,2017-07-09T14:52:36.000Z,2017-07-09T15:06:41.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,no,6,6,no,19,no,no,no,no,grass,muddaub,earth,no,2,1,no,2,2,yes,,2.0,no,,13.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,['solar_panel'],3,"['Jan', 'Feb', 'Nov', 'Dec']","['reduce_meals', 'borrow_food']",-18.95161101,33.26158652,651.0,12.0,uuid:83b2469d-b9e2-47ea-a8a1-9cb638f4b0a8
260,Moz,09/07/2017,117,2017-07-09T15:12:30.000Z,2017-07-09T15:31:38.000Z,Sofala,Nhamatanda,Lamego,Massequece,30,no,10,10,yes,30,no,no,no,no,grass,muddaub,earth,no,2,1,no,3,3,yes,,3.0,no,,25.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'solar_torch']",2,"['Jan', 'Dec']","['reduce_meals', 'borrow_food', 'go_forest', 'lab_ex_food']",-18.95407352,33.26594692,653.0,4.0,uuid:d0db831a-9910-47ee-b4be-3801e667d2b0
261,Moz,09/07/2017,118,2017-07-09T15:31:48.000Z,2017-07-09T15:48:30.000Z,Sofala,Nhamatanda,Lamego,Nhansato,15,no,8,8,no,60,no,no,no,no,mabatisloping,sunbricks,earth,no,3,2,no,1,1,no,1.0,,,,,,,,,,,,,,,yes,no,['none'],,1,yes,no,,2,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'borrow_food']",-18.95406826,33.26594114,651.0,5.0,uuid:f94c27c3-4a9c-4fd8-83d7-3112e666dc8e
262,Moz,09/07/2017,119,2017-07-09T16:21:06.000Z,2017-07-09T17:07:51.000Z,Sofala,Nhamatanda,Lamego,Nhansato,16,no,3,3,no,30,yes,yes,yes,yes,grass,sunbricks,earth,no,1,2,no,1,1,yes,,1.0,no,,6.0,yes,no,,no,,no,never,no,,,yes,no,['poultry'],,1,no,no,"['radio', 'solar_panel']",3,['none'],['na'],-18.95182097,33.2618461,658.0,15.0,uuid:a6b32653-0202-4453-a1e5-89bde5a271fd
263,Moz,13/07/2017,131,2017-07-13T16:12:12.000Z,2017-07-13T16:31:00.000Z,Sofala,Nhamatanda,Lamego,Madangua,23,no,6,6,no,20,no,no,no,no,grass,muddaub,earth,no,2,1,no,4,4,yes,,4.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",2.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,yes,no,"['bicycle', 'radio', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'borrow_food', 'go_forest']",-19.11220694,33.48337946,703.0,19.0,uuid:10e16c6c-db8e-4034-b324-ac8cea072b5c
264,Moz,13/07/2017,132,2017-07-13T16:31:13.000Z,2017-07-13T16:44:15.000Z,Sofala,Madangua,Lamego,Madangua,11,no,8,8,no,11,no,no,no,no,mabatisloping,burntbricks,cement,no,1,3,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug']",10.0,yes,no,,no,,no,never,no,,,no,no,['goats'],,1,yes,no,"['bicycle', 'radio', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'go_forest', 'lab_ex_food']",-19.11228821,33.48340581,685.0,32.0,uuid:4b6078b4-7e3b-45bd-9ad6-2553e7c8a829
265,Moz,13/07/2017,133,2017-07-13T16:44:46.000Z,2017-07-14T04:57:46.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,3,3,no,26,yes,yes,yes,yes,mabatisloping,sunbricks,cement,no,1,4,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept', 'Oct']",5.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,yes,no,"['television', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'limit_variety', 'limit_portion', 'restrict_adults', 'lab_ex_food']",-19.11217152,33.48342965,710.0,4.0,uuid:ddfadef3-45c2-4679-b1cd-7b949cb4c9f2
266,Moz,13/07/2017,134,2017-07-13T16:57:18.000Z,2017-07-14T04:58:05.000Z,Sofala,Nhamatanda,Lamego,Madangua,2,no,9,9,no,2,yes,no,yes,no,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept']",2.0,yes,no,,no,,no,never,no,,,no,no,['goats'],,1,yes,no,"['bicycle', 'television', 'radio', 'sterio', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11220491,33.48340178,706.0,21.0,uuid:23544c71-a6e8-406b-8687-f44afa9a8bc9
267,Moz,13/07/2017,135,2017-07-13T17:23:51.000Z,2017-07-14T04:57:21.000Z,Sofala,Nhamatanda,Lamego,Madangua,17,no,2,2,no,17,no,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",17.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,no,no,,3,"['Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'seek_government']",-19.11219406,33.48344529,673.0,30.0,uuid:ee598272-5610-4172-81ef-60e65a6e4165
268,Moz,14/07/2017,136,2017-07-14T04:40:36.000Z,2017-07-14T04:53:52.000Z,Sofala,Nhamatanda,Lamego,Madangua,3,no,4,4,no,5,no,no,no,no,grass,sunbricks,earth,no,1,1,no,1,1,yes,,1.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",3.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,no,no,"['bicycle', 'radio', 'solar_torch', 'table']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-19.11210546,33.48331551,713.0,14.0,uuid:64daed29-5de4-4b95-a338-a83e2514f8fa
269,Moz,14/07/2017,137,2017-07-14T04:58:19.000Z,2017-07-14T05:12:58.000Z,Sofala,Nhamatanda,Lamego,Madangua,13,no,6,6,no,13,no,no,no,no,mabatisloping,burntbricks,cement,no,1,2,no,3,3,yes,,3.0,yes,"['July', 'Aug', 'Sept', 'Oct']",13.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'solar_torch', 'table']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-19.11238719,33.48328691,689.0,12.0,uuid:8c0cb1b7-c5ee-4f29-bb6a-fbea72d5bc79
270,Moz,14/07/2017,138,2017-07-14T14:50:39.000Z,2017-07-14T15:01:57.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,no,5,5,no,10,yes,yes,yes,yes,mabatisloping,burntbricks,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",7.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['bicycle', 'table']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_variety', 'reduce_meals', 'restrict_adults', 'borrow_food', 'lab_ex_food']",-19.11637936,33.47159471,703.0,5.0,uuid:f2c47d3a-946b-4102-8f98-daa6e3b1ff2d
271,Moz,14/07/2017,139,2017-07-14T15:02:07.000Z,2017-07-14T15:11:27.000Z,Sofala,Nhamatandda,Lamego,Madangua,10,no,5,5,no,10,no,no,no,no,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",10.0,yes,yes,['cheaper'],no,,no,never,no,,,yes,no,['none'],,1,yes,no,['bicycle'],3,"['Jan', 'Feb', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'lab_ex_food']",-19.11642689,33.47149112,694.0,4.0,uuid:1d25b110-699d-4651-8740-33d60489881c
272,Moz,14/07/2017,140,2017-07-14T15:11:53.000Z,2017-07-14T15:28:01.000Z,Sofala,Nhamatanda,Lamego,Madangua,8,no,9,9,no,25,no,no,no,no,mabatisloping,burntbricks,cement,yes,2,3,no,3,3,yes,,3.0,yes,"['Aug', 'Sept', 'Oct', 'Nov']",8.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'table']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'restrict_adults', 'borrow_food', 'no_food', 'lab_ex_food']",-19.11637826,33.4715523,692.0,5.0,uuid:bfd1149b-54d8-4d57-ac8a-bf9d0c1ab265
273,Moz,16/07/2017,141,2017-07-16T08:04:48.000Z,2017-07-16T08:20:31.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,4,4,no,45,no,no,no,no,grass,sunbricks,earth,no,1,2,no,3,3,yes,,3.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct', 'Nov']",1.0,yes,no,,no,,no,never,yes,['farming'],,no,no,['none'],,1,yes,no,,3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'restrict_adults', 'borrow_food', 'no_food', 'lab_ex_food']",-19.11206303,33.48352159,733.0,5.0,uuid:01d672d7-2854-4d2f-a392-e46cdef18e71
274,Moz,16/07/2017,142,2017-07-16T08:20:37.000Z,2017-07-16T08:39:49.000Z,Sofala,Nhamatanda,Lamego,Madangua,25,no,10,10,no,15,no,no,no,no,mabatisloping,burntbricks,cement,no,2,3,yes,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",15.0,yes,no,,no,,no,never,no,,,yes,no,['poultry'],,1,yes,no,"['bicycle', 'television', 'radio', 'table', 'fridge']",3,['none'],['na'],-19.11210615,33.48352978,702.0,4.0,uuid:eb343026-25b8-423e-848d-ff9c5b3b3f4e
275,Moz,16/07/2017,143,2017-07-16T08:43:19.000Z,2017-07-16T08:59:44.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,no,5,5,no,40,no,no,no,no,grass,sunbricks,earth,no,2,2,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",10.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,no,no,"['radio', 'table', 'mobile_phone']",3,['Jan'],"['rely_less_food', 'reduce_meals', 'restrict_adults', 'borrow_food']",-19.11199287,33.48352391,736.0,4.0,uuid:1d1106c3-dff0-4bc7-9aca-33c8d326bd47
276,Moz,16/07/2017,144,2017-07-16T09:00:30.000Z,2017-07-16T09:18:41.000Z,Sofala,Nhamatanda,Lamego,Madangua,20,no,5,5,no,51,yes,yes,yes,yes,mabatisloping,sunbricks,cement,no,2,2,no,1,1,yes,,1.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct', 'Nov']",19.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'solar_panel', 'mobile_phone']",3,['none'],['na'],-19.11208087,33.48350786,686.0,4.0,uuid:69dd39e1-8ecc-4b6b-9fb9-3c616081aa5b
277,Moz,16/07/2017,145,2017-07-16T09:18:45.000Z,2017-07-16T09:36:16.000Z,Sofala,Nhamatanda,Lamego,Madangua,15,no,10,10,no,40,no,no,no,no,mabatisloping,sunbricks,cement,no,2,3,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",6.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'television', 'radio', 'table', 'sofa_set']",3,"['Jan', 'Feb']","['rely_less_food', 'reduce_meals', 'borrow_food']",-19.11207978,33.48348548,701.0,4.0,uuid:bed12ca0-b067-4d00-ac0a-30dc2bd1c017
278,Moz,16/07/2017,148,2017-07-16T09:41:24.000Z,2017-07-16T09:54:46.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,3,3,no,22,yes,yes,yes,yes,grass,sunbricks,earth,no,1,1,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",5.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,['bicycle'],3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.11208063,33.48351109,704.0,4.0,uuid:aa4da4ea-e72a-427a-8798-60c03ccdbef7
279,Moz,16/07/2017,149,2017-07-16T14:13:44.000Z,2017-07-16T14:43:13.000Z,Sofala,Nhamatanda,Lamego,Madangua,50,yes,8,8,no,49,no,no,no,no,mabatisloping,burntbricks,earth,no,1,2,no,3,3,yes,,3.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",40.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,['bicycle'],2,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11227751,33.48340728,699.0,5.0,uuid:4a671885-24bf-416d-87ee-fd760a9ab134
280,Moz,16/07/2017,147,2017-07-16T15:01:10.000Z,2017-07-16T15:16:24.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,7,7,no,60,yes,yes,yes,yes,mabatisloping,sunbricks,earth,no,2,3,no,1,1,yes,,1.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",2.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'mobile_phone']",3,['none'],['na'],-19.11223296,33.48343545,696.0,10.0,uuid:1e1795cb-f470-4597-bb80-bda16d399fb6
281,Moz,16/07/2017,146,2017-07-16T15:16:45.000Z,2017-07-16T15:33:24.000Z,Sofala,Nhamatanda,Lamego,Madangua,2,no,8,8,no,31,yes,yes,yes,yes,grass,sunbricks,earth,no,1,2,no,2,2,yes,,2.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",2.0,yes,no,,no,,no,never,no,,,yes,yes,['none'],,1,no,no,"['bicycle', 'mobile_phone']",3,"['Sept', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.11224829,33.48345129,705.0,12.0,uuid:1b29fefa-d169-47f6-8c22-dc2191e5702b
282,Moz,16/07/2017,150,2017-07-16T15:39:56.000Z,2017-07-16T16:03:11.000Z,Sofala,Nhamatanda,Lamego,Madangua,17,yes,5,5,no,20,no,no,no,no,mabatisloping,burntbricks,cement,no,3,1,no,3,3,yes,,3.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",17.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch', 'table', 'mobile_phone']",2,"['Jan', 'Feb', 'Sept', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-19.1122128,33.48341528,714.0,10.0,uuid:3c22eb00-e327-4ffd-b9b1-368b4962f4bb
283,Moz,17/07/2017,151,2017-07-17T06:04:11.000Z,2017-07-17T06:24:29.000Z,Sofala,Nhamatanda,Lamego,Madangua,36,yes,5,5,yes,20,no,no,no,no,mabatisloping,sunbricks,earth,no,3,1,no,4,4,yes,,4.0,yes,"['July', 'Aug', 'Sept', 'Oct', 'Nov']",30.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch', 'mobile_phone']",3,"['Jan', 'Dec']","['rely_less_food', 'reduce_meals', 'go_forest', 'lab_ex_food']",-19.11200034,33.48319807,743.0,44.0,uuid:37f32d47-ae52-4a25-9a34-cc005309d2cb
284,Moz,17/07/2017,152,2017-07-17T14:40:59.000Z,2017-07-17T15:08:49.000Z,Sofala,Nhamatanda,Lamego,Madangua,6,yes,8,8,no,37,yes,yes,yes,yes,mabatisloping,burntbricks,cement,yes,2,3,no,1,1,yes,,1.0,yes,"['Sept', 'Oct']",3.0,yes,no,,yes,yes,no,never,no,,,yes,no,['none'],,1,yes,no,"['motorcyle', 'bicycle', 'television', 'radio', 'electricity', 'table', 'sofa_set', 'mobile_phone', 'fridge']",3,['Oct'],"['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'lab_ex_food']",-19.11223544,33.48346775,715.0,10.0,uuid:182f85e1-d63d-45d4-b196-dfd384200a79
285,Moz,17/07/2017,153,2017-07-17T15:09:01.000Z,2017-07-17T15:26:21.000Z,Sofala,Nhamatanda,Lamego,Madangua,23,yes,3,3,yes,23,no,no,no,no,grass,muddaub,earth,no,2,1,no,2,2,yes,,2.0,no,,13.0,yes,no,,yes,yes,no,never,no,,,no,yes,"['goats', 'poultry']",,2,no,no,"['radio', 'table']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-19.11218811,33.48341404,709.0,12.0,uuid:0abd7c8e-7d97-4718-a2f0-1bb9cbade583
286,Moz,17/07/2017,154,2017-07-17T15:26:56.000Z,2017-07-17T15:44:54.000Z,Sofala,Nhamatanda,Lamego,Madangua,23,yes,6,6,no,23,no,no,no,no,mabatisloping,sunbricks,earth,yes,3,3,no,2,2,yes,,2.0,no,,23.0,yes,no,,yes,no,no,never,no,,,yes,yes,"['sheep', 'poultry']",,2,yes,no,"['bicycle', 'solar_panel', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.11220926,33.48346351,710.0,13.0,uuid:b257e20e-3aec-469d-bfe0-73e89938ce0b
287,Moz,17/07/2017,155,2017-07-17T15:45:17.000Z,2017-07-17T15:57:42.000Z,Sofala,Nhamatanda,Lamego,Madangua,2,yes,5,5,no,28,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['Aug', 'Sept', 'Oct', 'Nov']",2.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,,3,"['Jan', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11216523,33.48345336,708.0,11.0,uuid:c81c353f-3c8c-4766-bc08-e86d84dadfd9
288,Moz,18/07/2017,156,2017-07-18T07:42:06.000Z,2017-07-18T07:57:52.000Z,Sofala,Nhamatanda,Lamego,Madangua,6,yes,5,5,no,30,no,no,no,no,mabatisloping,burntbricks,earth,no,2,2,no,4,4,yes,,4.0,no,,6.0,no,no,,no,,no,never,no,,,yes,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'table']",3,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-19.04349814,33.40419468,686.0,11.0,uuid:1d66cfa7-7cb7-4cd7-bf1c-4fa06ddd177e
289,Moz,18/07/2017,157,2017-07-18T07:58:46.000Z,2017-07-18T08:07:16.000Z,Sofala,Nhamatanda,Lamego,Madangua,21,yes,1,1,no,21,no,no,no,no,grass,burntbricks,earth,no,1,2,no,2,2,yes,,2.0,no,,21.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'radio', 'solar_torch', 'table']",3,"['Jan', 'Feb', 'Mar', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals']",-19.04342373,33.40441698,641.0,33.0,uuid:773c37d3-9469-40d4-b02a-68e00d44f1d2
290,Moz,18/07/2017,158,2017-07-18T11:49:12.000Z,2017-07-18T12:08:56.000Z,Sofala,Nhamatanda,Lamego,Madangua,2,yes,7,7,yes,1,yes,yes,no,yes,grass,burntbricks,earth,no,1,1,no,1,1,yes,,1.0,no,,2.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,yes,no,"['bicycle', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11202245,33.48328227,709.0,40.0,uuid:095f0ebd-4c28-4b89-bcc1-4c9837777d20
291,Moz,18/07/2017,159,2017-07-18T12:08:59.000Z,2017-07-18T12:28:22.000Z,Sofala,Nhamatanda,Lamego,Madangua,25,yes,8,8,yes,45,yes,no,no,yes,mabatisloping,muddaub,earth,no,2,3,no,2,2,yes,,2.0,no,,25.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,yes,no,"['bicycle', 'radio', 'mobile_phone']",2,"['Jan', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'restrict_adults', 'borrow_food']",-19.11215367,33.4833973,707.0,13.0,uuid:8d426c93-f27f-4c97-bff3-836af81ef182
292,Moz,18/07/2017,160,2017-07-18T12:29:03.000Z,2017-07-18T12:41:56.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,4,4,no,7,yes,no,yes,no,grass,sunbricks,earth,no,2,3,no,2,2,yes,,2.0,no,,3.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,yes,no,"['radio', 'fridge']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'reduce_meals']",-19.11223556,33.48339619,699.0,19.0,uuid:36629d68-8d69-45eb-a2b6-bd9f7043b0c8
293,Moz,19/07/2017,161,2017-07-19T09:32:27.000Z,2017-07-19T09:47:12.000Z,Sofala,Nhamatanda,Lamego,Madangua,6,yes,9,9,no,49,yes,yes,yes,yes,mabatisloping,burntbricks,earth,no,3,3,no,2,2,yes,,2.0,no,,6.0,yes,no,,no,,no,never,no,,,no,no,['goats'],,1,yes,no,"['radio', 'table', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11224265,33.48344019,689.0,9.0,uuid:beeea76e-ac18-4779-a64f-8a497069b9ca
294,Moz,19/07/2017,162,2017-07-19T09:47:15.000Z,2017-07-19T10:01:21.000Z,Sofala,Nhamatanda,Lamego,Madangua,16,no,8,8,no,13,yes,yes,yes,yes,mabatisloping,muddaub,earth,no,1,2,yes,3,3,yes,,3.0,no,,13.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,yes,['mobile_phone'],3,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'lab_ex_food']",-19.11218757,33.48340916,758.0,8.0,uuid:02488447-c91a-4de1-bffe-c5aefed5502c
295,Moz,19/07/2017,163,2017-07-19T10:01:34.000Z,2017-07-19T10:19:54.000Z,Sofala,Nhamatanda,Lamego,Madangua,12,no,9,9,no,12,no,no,no,no,mabatisloping,muddaub,earth,no,1,2,no,3,3,yes,,3.0,no,,12.0,yes,yes,"['obtn_more_water', 'less_work']",no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'radio', 'table']",3,"['Jan', 'Sept', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals']",-19.11213241,33.48338908,700.0,9.0,uuid:46d85123-b73a-4549-a108-3dcd1390c0ad
296,Moz,19/07/2017,164,2017-07-19T10:21:19.000Z,2017-07-19T10:35:32.000Z,Sofala,Nhamatanda,Lamego,Madangua,19,no,4,4,no,19,yes,no,no,no,mabatisloping,burntbricks,cement,no,1,2,no,2,2,yes,,2.0,no,,19.0,yes,no,,yes,no,no,never,no,,,yes,no,['none'],,1,yes,no,"['solar_torch', 'table', 'mobile_phone']",3,['none'],['na'],-19.11224278,33.48341985,702.0,5.0,uuid:fa4ff645-8c7e-4fa9-b7fe-e3b198b3107e
297,Moz,19/07/2017,165,2017-07-19T10:35:48.000Z,2017-07-19T10:49:44.000Z,Sofala,Nhamatanda,Lamego,Madangua,2,no,6,6,no,4,no,no,no,no,mabatisloping,burntbricks,cement,no,1,3,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,yes,no,"['bicycle', 'mobile_phone']",3,"['Jan', 'Feb']","['limit_variety', 'reduce_meals']",-19.11224829,33.4834212,702.0,9.0,uuid:b261846a-6231-4a7b-9ccd-aa863b33a8e7
298,Moz,19/07/2017,166,2017-07-19T10:56:38.000Z,2017-07-19T11:10:18.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,6,6,no,2,no,no,no,no,grass,burntbricks,earth,no,1,2,no,2,2,yes,,2.0,no,,2.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'solar_torch', 'electricity', 'mobile_phone']",3,"['Jan', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11215659,33.48337539,705.0,10.0,uuid:c6be9fea-59c2-471f-a80b-f2c65c2786be
299,Moz,19/07/2017,167,2017-07-19T11:10:31.000Z,2017-07-19T11:21:27.000Z,Sofala,Nhamatanda,Lamego,Madangua,4,no,5,5,no,4,no,yes,no,no,grass,sunbricks,earth,no,1,2,no,2,2,yes,,2.0,no,,4.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,no,no,"['bicycle', 'solar_torch', 'table']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11213466,33.48341985,697.0,11.0,uuid:8de7d8da-1e63-4a90-8895-3c5033e41ba0
300,Moz,19/07/2017,168,2017-07-19T11:21:30.000Z,2017-07-19T11:32:48.000Z,Sofala,Nhamatanda,Lamego,Madangua,1,no,4,4,no,1,no,no,no,no,grass,muddaub,earth,no,1,1,no,1,1,yes,,1.0,no,,1.0,yes,yes,['previous_unavailable'],no,,no,never,no,,,no,yes,['none'],,1,no,no,,3,"['Jan', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'no_food', 'lab_ex_food']",-19.11210894,33.48327438,699.0,13.0,uuid:a9e71668-712e-43f4-9007-7c7359a7ebfb
301,Moz,19/07/2017,169,2017-07-19T11:32:51.000Z,2017-07-19T11:44:07.000Z,Sofala,Nhamatanda,Lamego,Madangua,11,no,7,7,yes,11,no,yes,no,no,mabatisloping,burntbricks,cement,no,2,2,no,1,1,no,1.0,,,,,,,,,,,,,,,yes,no,['none'],,1,yes,no,"['motorcyle', 'bicycle', 'radio', 'solar_torch', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11220623,33.48351684,708.0,11.0,uuid:1b2cef54-227f-41c4-8254-1dbed17e9f78
